"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157" "V158" "V159" "V160" "V161" "V162" "V163" "V164" "V165" "V166" "V167" "V168" "V169" "V170" "V171" "V172" "V173" "V174" "V175" "V176" "V177" "V178" "V179" "V180" "V181" "V182" "V183" "V184" "V185" "V186" "V187" "V188" "V189" "V190" "V191" "V192" "V193" "V194" "V195" "V196" "V197" "V198" "V199" "V200" "V201" "V202" "V203" "V204" "V205" "V206" "V207" "V208" "V209" "V210" "V211" "V212" "V213" "V214" "V215" "V216" "V217" "V218" "V219" "V220" "V221" "V222" "V223" "V224" "V225" "V226" "V227" "V228" "V229" "V230" "V231" "V232" "V233" "V234" "V235" "V236" "V237" "V238" "V239" "V240" "V241" "V242" "V243" "V244" "V245" "V246" "V247" "V248"
5133.8 2548.8 2596.5 4819.3 5536.8 2932.1 4406.5 8266.5 4594.1 2700 2399 2400.2 2083.5 7941.1 2362.7 6292.8 3335.8 552.5 4290 1301.4 2786.2 9097.7 1468.7 4492.2 6117.9 5629.4 4268.7 3430.1 3543.4 3080.3 3413.6 2712.3 1244.5 2582.6 8301.3 2932.3 4867.6 6274.7 3065.5 4778.7 3957.3 6040.7 5510.8 2363.7 1313.7 3520.1 3961.4 3178 6332.1 5664.1 3149.2 5332.8 4908.9 3709.8 2988.5 2764.7 6225.6 1893.9 4178.9 1018.7 4940.7 5488.5 5262.5 5160.6 4768.7 3622.9 3081.9 3692.2 4411.8 3451 3834.8 4217.7 4750.5 5159 10678.1 3001 1628.3 2708.4 6200.3 1789.5 2984.6 6397.3 1441.9 5055.1 2686.9 2703 4606 4547.6 3428 4148.2 3830.2 4052.4 1028.1 5902.6 2338.5 9831.1 7439.3 10922.5 5715.6 8341.4 6168.4 4470.1 2377 6180.8 6947.6 8190 5320.2 8402.2 5832 5264 5513.1 7151.8 4471.4 3949 4954.6 8036.9 6286.9 11281.3 6264 8753.1 8380.3 5004.1 3056.8 12498.3 3825 15807.7 10504.7 6583 8667.4 9619.4 5058 8395.5 3635.2 5530.4 11061.9 5952.5 3987.8 2723.2 3790.2 4583.2 2334.2 22481.9 38319 26862 12525.5 4279.8 14006.8 11204.6 20799.8 60393.3 56333.6 23434.1 29467 25582.2 21319.1 37613.5 16362.1 3894.8 5775.2 13709.2 57215.7 25285.6 37173.5 4958.3 42365.9 25242 30385.7 12558.1 27238.9 45067.4 49904.8 5687.5 7465.3 35263.2 29808.7 14797.4 34955.8 48622 17431 26579.4 18771 44798.3 9132 46731.7 6055.4 6595.9 7444.1 9389.9 3417.9 6358.8 7130 3539.8 5252.2 8688.1 10881.3 1981 8149.5 21643.3 5722.2 10218.2 4762 14525.9 2282.3 3130.6 10811.6 10332 6943.4 2152.2 7195.7 10385 2119.5 3060 5444.4 13667.2 7428.4 13162.2 5259.6 6925.1 6013.3 10171 6867.4 8185.1 11518.9 3721.8 7581 12241.5 5347.1 6086.8 5746.8 10982.2 14646.1 4591.1 6716.5 7862.2 4945.9 7170.3 6248.5 10988.7 6033.5 12407.3 7029.5 9147.8 4864 4542.9 6363.1 6483.1 7120.8 5591.7
26487.3 17001.8 13841.2 22668 23354.8 11280.7 17556.3 25440 23528.5 29512.1 10953.1 21497.4 24436.5 22196.2 14863.1 35427.1 19203.8 19729.1 11345 18451 13217.4 49921.6 15489.1 18280.5 17922.8 30209 25671.7 23106.4 22135.4 14455.3 9437.3 21733.1 23535.4 19801.8 21778.1 15187.3 17656.9 26301.6 14954.8 14172.5 28254.5 15306.6 26244.1 30006.1 17614 18224.8 31546.5 19769.3 28953.2 19106.8 15093.4 16950.9 15054.6 19315.5 22838.1 21164.7 24720.9 12008.8 23729.4 19323.2 20805 25655.6 14889 17816.9 21078.3 33203.2 14194 15284.4 15708.5 16479.7 12203.5 11600.8 12422.1 24788.9 43903.2 14927.7 17609.3 32624.6 20102 11788.3 11701.6 21726.6 11144.9 9412.8 3544.8 9821.2 12518.9 14856.2 20523.3 9826.4 20070.4 25260.5 9082.6 20824.9 27061.3 10486.8 23841.4 32597.5 21463 36660.6 47949.9 22454.6 36704.8 31719.1 30708.2 18087.7 35049.7 66408.5 36393.8 26121.5 30586.6 24920.9 23717.8 23189.4 27895.2 39119.8 17529.1 31113.1 31771.3 36641.2 37136.5 27844.7 27709.9 35687.9 37712.3 27435.7 25487.6 26340.5 27434.6 46051.7 20847.7 46683.5 40534 28843 17672 4858 22663.5 35578.3 51619.4 16835.3 17419.1 9492.5 20269.8 9671.8 15193.1 15919.9 19299.2 6213.2 9054 15557.9 12393.9 9761.8 3253.4 10848.5 8486.4 12927.7 11878.9 15019.5 9694.4 2984.5 21498.3 21875.9 10392.7 24147.2 14464.7 2329.9 8651 5403.1 1647.3 16504.4 35178.3 19808.2 15190.1 19008.9 1781.2 14499.8 22857.9 7348.5 6123.8 2176.5 6938.3 8282.1 33885.8 7347.7 20787.6 25987.3 9635.4 8853.3 27560.7 8620.1 2220.2 3144 6450.9 35855.8 8702.4 23058.5 12546.8 19413.1 13773.3 8084.3 47463.3 28846.6 3163.4 6090 4384.5 10372.9 17002 9592.3 26537.2 31009.7 14425.4 15961.8 12009.8 23306.5 8169.6 25303.2 18258.3 12371.7 2157.2 13993.6 9857.9 27387.3 22955.1 7449.4 7639.7 7538.8 17576.8 9796.6 31740.9 6806.2 5891.7 9876.4 15631.3 13532 5586.9 2535.4 6955.3 16390 4505.3 16041.6 24237.9 2244 14470.1 11122.5 22857.4 32054.4 8153.9 15483
14519 36754.7 23092.8 29651.3 34058.8 39136.5 28004.8 9595 19935.9 22392.4 15001 17992.4 14097.7 11193 44554.8 16662.8 20930.3 25147.6 29201.8 27596.2 20526 17078.4 10825.3 13918.6 40693.6 29305.4 33109.6 27986.8 36059.5 36171.8 31544.3 30687.7 32065.2 19764.5 13110.1 35064.9 9603.7 20602.4 20794.9 17797.4 20403.7 35342.2 22697 13490.8 24359 29266.1 20316.5 25666.8 13937.7 14322.4 17929 13312.1 16708 20344.2 26449.3 13308.2 24917.8 29809.1 17023.4 17812 33352.6 15688.5 28002.9 16174.2 45030 23686.3 33107.9 33241.3 29562.3 26073.2 39903.5 48008.3 23805.6 16399 18049.9 13294.6 25806 17849.8 24053.8 32239.9 39052.9 14881 16542.5 12329.2 22849.1 17253.9 15454.1 14585.8 13082.5 17263.3 37269.8 17508.1 39356.4 11446.9 19329.5 34581.7 21438.6 20022.6 18259.5 29796.4 39371.8 27892.4 24864.6 24790.1 18764.4 33025.8 28645.6 32996.4 28433.7 23306.6 30249.5 30611 30239.8 18942.5 34985.1 35093.6 49889.6 24347.3 30774.6 18135.6 24643 23905.2 27568.5 18777.9 14160.4 3094 22852.2 7780.8 22729.4 15722.2 12165.1 18523.8 13899.1 17225.7 19160.7 9396.1 26742.3 10410.3 24947.4 20455.2 28571.1 31175.7 29528.6 38490.1 60618.2 15828 19114 16248.6 41747.3 37342.4 51789.6 51434 25430.5 35886.1 24976 27092.3 41546.9 22732.7 15758.1 44580.1 23991.2 20317.1 35551.5 37983.2 42139.2 63061.2 25101.4 26734.5 27813.4 47217.9 50768.1 26913.6 20274.8 41642.4 27061.9 25585.2 37170.5 47790.4 26361.1 58351.5 50255.1 44121.7 21354.8 34849 38797 16831.4 21816.6 20993.8 28242.3 16578.5 12734.5 24584.5 30481.7 24091.6 19642.9 26906.8 24523.8 15641.4 31006.8 17160.4 38515 20572.2 17604.6 29420.2 16719.8 31385.3 32022.1 32797.6 21804.2 20501.2 7003.6 19023.8 28484.3 18780.5 23421 21029.6 26383.3 46907.5 19818.5 34454.3 33699.6 39972.1 30025 22239.9 28276.1 17373 44685.9 22493.6 28150.9 8292.2 26404 31237.4 11865.8 19585.7 40278.5 41900.3 20469.9 7015.4 17403.3 17476.4 37911.5 23189.2 26764 19364.3 11290.1 38948.2 22188.7 32804.3
5608.3 6469.1 16604.3 -866.1 671.3 9821.1 6015.9 4417.8 1408.3 5156 800.2 2375.5 2528.6 3121.1 6845.8 20878.5 12669.3 10800.4 1029.5 2055.2 4997.4 16464.3 6173.9 5266.7 1077.3 16720.8 3369.1 -572.2 1954.8 1603.8 8837.5 6867.9 -414.5 -850 -448.9 2411.7 7303.6 1178.5 10836.1 3848.4 7005.1 5813.4 -1890.3 8645.6 3223.9 12203.1 -596.8 1946.4 539.3 -2060.9 10501.7 16358.9 2706.6 83.6 -290.1 10984.4 2662.2 1344.8 1453.3 16117.3 8545.7 873.2 -2667.7 4804.1 5253.5 -2870.7 8233.7 4776.2 4424.6 3054.8 5678.5 -588.9 8195.8 395.9 3401.6 1512 7633.6 1982.3 623.2 10878.2 18571.1 16460.8 25006.9 32384.1 11479.1 18492 128.6 5540.3 1079.5 23221.8 14656.1 3235.8 25291.6 18742.6 2857 3510.1 5294.6 1774.5 4082.1 2915.7 1565.2 5500.7 373.6 3070.4 11577 3915.6 -2499 5234.7 1359.4 7464.7 4720.7 481.3 4368.8 110.1 7317.3 6333.4 11103.1 4719.1 4681.1 -1513.9 1622.7 4098.9 9301.1 3791 -39.2 292 661.7 -638.8 10247 2032.7 1970.7 188.8 5121.4 7411.9 8804.3 6817.8 6964.9 -1709.3 1173.7 1414.5 -477.8 24580.4 -1906.1 16894.4 3424.9 17130.3 -2408.3 10746.3 8127.4 21989.2 14992.1 -2189 8089.1 23944.9 14304.6 9338.5 12233.6 13177.9 22691.8 1373.2 38254.4 21508 20516.2 8875.4 7680.5 12616.9 6162.2 10720 14421.7 -375.2 11442 18805.6 13116 18825.1 15779.4 11473.6 13203.2 21604.3 -1574.6 16835.8 6798.4 29140.9 17101.3 14199.7 20320.9 37314.5 25525.4 55135.3 23998.7 25707.8 10210.8 10559 33529.8 24643.5 8527.1 8116.2 40455.8 29589.3 30802.7 22033.6 12482 17284.1 723.9 15190.9 36078.3 9489.8 23394.1 18699.3 26750.9 18229.9 9083 -433 14279.9 23010 18397.1 19230 26833.2 29187.8 18895.8 8736.4 8248.9 35331.3 4196.6 9947.8 18785.9 28118.7 4374.7 27002.6 11584.1 6764.3 32485.8 20496.7 9555.6 13418.5 19121.9 27396.5 33726.7 22170.7 22607.7 6839.3 1029 7615.1 36616 49246.2 30112.1 22679.3 30256.5 15378.4
33530.5 27697 18115.2 32140.4 17935.1 26217.6 23152.9 19820.4 26123.6 20680 19488 22411.9 21952.8 21447.1 20772.9 22695.2 19920.2 36253.3 22451.4 19755.4 13792 19381 24582.8 24230.1 32553.6 30078.4 23012.4 25655.1 22284.2 24011.2 23220.7 18650.6 27915 28941.5 19686.4 21057.4 31023.6 29200.2 24095.6 34072.5 26226.4 19456.7 24112.8 33261.2 22320.2 23284.9 22947.9 25830.7 16634.6 19105.3 19187.5 19594.6 20963.4 25073.1 19794.9 18165.4 20174.1 23670.5 21753 20691.4 29164.7 21668.8 15125.9 19938 35612.7 28403.8 33999.9 32955.1 27599.5 12074.4 16191 25844.7 15785 27394.7 29187.3 25498.7 18254.6 29735.2 34030.8 27871.8 46390.3 43336.7 41327.5 22435.2 32392.2 31084.1 53978.9 25292.5 35734.5 23590.1 43569.9 38872.2 32909.9 20690.5 24671.4 26060.2 23485.6 31713.4 26303.3 36473.9 39001.6 43776.7 37373.1 46435.2 30274.8 30847.1 28574.9 46482.9 33579.3 32759 28539 21417 29755.7 26075.4 38139.1 35237.5 38367.3 21986.9 35822.9 15536.1 43077.1 40618.9 51276.2 36660.3 25809 32403.2 21325 27409.2 32620.6 42132.1 34912.8 30754.1 53717.3 43830.3 39284.6 37001.7 37790.3 49663.6 69535.2 48450.7 75381.7 58025.8 26726.9 36541.2 55580.7 58923.5 31732.3 35491.1 37789.3 40053.3 35471.3 35988 31046.2 38066 27601.2 42179.4 39655.7 43501 30124.4 41195.4 22282.6 43114.2 53156.5 42054.4 37041.1 49979.8 36200 38037.8 48216.6 24970.1 31579 33107.3 57899.3 62843.2 34843.7 26703 44494.5 33251.1 32253.6 38458.4 61551.7 41051.9 50556.3 47284 43913.6 23425.8 29576.2 29708.3 17422.8 28040.2 32111.6 20100.1 19127.6 24165.4 23141.9 31469.4 30161.2 18354.1 22780.5 39242.4 29358.5 29104.7 26782.3 27812 19071.6 19718 29002.5 34695.2 26559.5 19015.7 28888.3 26188.8 17847.5 38355.9 25728.9 34231.9 25191.7 40942.6 31488.9 31195.3 36111.5 41843 27428.8 18878.7 22337.3 24452.7 20570.1 24423.6 27245.4 2304.8 26041.7 35414.1 35158 25302.6 38192.4 21506 26631.6 23029.6 27833.9 25794.4 25762.6 25646.3 26360.5 31455.8 28591.2 26621.5 25194.1 23182.2
4344.4 2976.9 3306.4 15023.2 12236.5 3359.8 6766.1 3332.7 15483.4 3337.6 10880.1 1563.7 12706.6 32765.1 8967.9 54095.5 13689.9 16182.9 2294 1980.2 4092.1 12166.3 15889.1 11464.2 38909.2 19571.1 8953.2 6509.7 1445.1 12596.6 9378.5 6242.2 6899.6 2798.6 4751.1 7919.2 2824.9 1244.6 7093.4 6884.9 11600.7 5924.2 25794.2 18997.5 3370.2 31797.6 10093 6022.8 4559.9 2790.3 22320.4 19498.8 15763.5 14073.5 4725.9 12140.6 6940.6 5651.4 23312.1 15002.5 36291.3 7728.8 5191.7 7879.9 4787.4 3396.2 4123.1 14484 5984.3 20617.4 7284.6 1391.9 4129.9 13078.4 14395 4603 9372.9 7278.9 12792.2 25141.3 60310.1 11013.9 28684.3 2107.3 29121.2 11304.9 1553.8 16913.7 26784.4 4584.1 37353.1 20476.2 6385.9 1577.6 10382.9 23943.2 20416.7 16786.8 12829.2 11133.9 27409.2 10956.7 20798.2 22050.8 13487.5 18469.3 26914.6 24964.8 35253.7 12561.6 6276.2 7651.7 14557.4 14918.5 12064.1 17754 8303.1 13708.8 9347 20725.5 38898.8 18547.3 20131.5 9454 17981.8 28344 44656.9 14677.1 4998.9 6729 28058.5 4917.3 37608.8 8411.6 18185.2 5432.5 9055.4 26785.7 20263.7 11812.9 25171.6 35389.3 4811 29149.7 4349.1 2392.4 1594.4 7215.9 6229.2 55622.9 26691.9 2195.9 5344.3 26764.8 11492.3 11718 -234.9 677.2 5888.7 1554.1 1493.4 2889.7 7476.7 11301.9 21056.5 1598.9 21996 9590.1 2710 20066.2 13264.1 1405.2 10511.5 34717.8 10372.4 9960.2 20934.3 34106.9 4415.3 29100.8 1562.5 13252.4 5749.9 25114.3 1981.3 6097.9 6984.9 390.5 3445.7 6473.6 3961.9 -1186.9 6712.8 8307.3 11180.6 2148.1 4624.9 10327 9502 2671 5875.4 4720 3283 2439.9 1489.2 7649.7 3586.4 5461.1 4860.8 9246.7 16452.7 8665.9 5524.5 12900.9 3593.3 8573.9 2523.3 7578.2 2554.1 6825.8 5519.9 2101.1 7108.3 3099.9 7583.3 13979.5 7307.5 2704.7 3603.7 2826.7 13117 2580.8 1292.3 11403.4 1504.5 3160.3 2057.9 10034.4 5425.9 10281.5 13395.1 17216.3 4396.1 10176.8 6400.3 4383.4 1382.3 8588.7
3551.1 11067 13173.4 4505.9 8098.7 8021.7 7163.4 1671.8 9342.7 9804.2 8019.6 3259.3 7248.3 11544.1 2635.1 43905.1 9013.9 32212.7 12493.7 10054.8 21896.2 28345.1 9978 7305.4 23575 41122.1 10822.2 12943.7 14128.8 4971.9 35400.7 21351.2 11373.7 8527.8 9091 14888.7 15845 518 18336 13916.4 21627.6 4791.7 3492.5 17014.9 5755.6 28895.6 27874.6 4905.9 8232.7 9649.9 16227.9 18158.3 2671.4 9057.3 3930.8 24748.6 3540.6 4293.6 3483.3 -1479.7 40092.3 6609.7 13264.3 3524.5 38261 2606.5 12242.8 14203.5 5000.2 19271.1 8586 5192.7 18048.1 7236 14190.4 3211.7 9106.8 27042.5 6109.4 17626.7 30688.5 6595.3 21597.8 18579.9 11161.7 19202.2 56429.1 31732.9 28448.7 17396.4 24148 30905.8 7830 21884.6 221 540.4 3367.3 2276.4 721.9 2103.7 3620.8 1731.1 2444.9 1759.2 -1411.9 1546.4 6144.5 3381.5 1929.3 5439 2407 -363 1901.3 -100.8 4778.4 1890.2 1132.7 1230.2 1312.3 -335.1 4996.9 9652 11936.5 1968.8 2480.3 10649.5 2570.6 6086.1 1926.6 13747.8 17626.1 43372.1 33231.8 22930.6 6503 27711.2 10863.4 53506.6 12982 21078.3 12778.3 277.6 -881.7 200.9 -782.2 2793.9 3251.8 1858.1 802.7 513.9 296.5 773.3 960.5 21.1 -1013.2 -238.8 -2619.7 4056 3161.9 -191.9 906.5 -391.8 696 3433.4 -774.7 360.8 248.9 615.8 360.3 1282 -816 2598.6 834.2 368 200.9 2766.3 569 172.3 4864.4 461.9 1182.2 -1407.7 6060.3 969.6 16995.9 17276 4026.2 9719.3 14679.5 4297.8 1253.1 15930 5035.4 3809.1 13418 5094.3 14954 11805.4 5100.6 4362.9 16075.4 7728.1 10186 16079.3 29480.4 3751.6 3856.1 10860.6 7890.8 7144.4 4775.8 12169.5 14057 9488.3 3091.9 14849.9 4211 45619.4 14469 2752.4 7513 24400.5 8901.9 6794.4 21069.4 16179 9386.3 4338.5 18174.1 8258.8 5091.6 5759.9 7696.4 14680.3 2671.6 9111.3 4816.5 11115.6 15816.1 12971.6 10851.6 6797 5518.3 12698.9 13857.4 31419.3 17617.5 8698.9
44749.1 42582.3 38843.7 54394.1 35131.8 45655.5 46801.9 19268.7 32305 36758.3 46020.1 39535.3 53924.3 36705.5 33646 48303.9 28249.1 39969.5 38453.6 28649.3 28186.3 33147.2 33118 40040.7 43583.9 38235.8 43381.9 40505.3 33026 34778 35910.5 31770.6 33445.1 50398.7 48457.2 41626.2 48081.7 34588.9 41314.2 39885 32622.1 51742 43095.3 23977.3 37505.1 37756.2 44750 40105.8 41677.6 42834.8 35827.3 39955.3 43426.3 39945.3 27772.8 41151.8 31854.6 39815 57413.2 34390.9 45687.3 38704.6 27435.5 31981.8 59334 55149.7 37641.6 41228.7 43561.2 34537.4 32357.1 46512.6 33386.3 39824 32216.7 37954.9 35979.5 22201.7 47958.6 45875.1 43466.1 44194.9 55193.9 35622.8 32953.3 54652.1 64118.4 34521.2 41064.2 38564.8 33376.8 30842.8 41592.2 47420.5 23239.5 27672 30199 40034 24803.7 29946.7 37763.3 58611.4 49770.3 44865.9 36102.6 35646.2 46899.9 51944.6 34382.7 58973.8 33851.8 28302.1 41786.4 34555.8 37070.5 48478.5 40048.2 23655.5 26328.2 24046.4 41555.5 44139.9 34659.1 27778.3 29065.4 56753 43665.4 30386.2 38449 36183.3 39013.2 30309.9 55008.1 33301.2 30600.9 34588.4 33560.6 33961.9 45157.1 49173.6 34600.5 35515.4 23583.8 35974.9 39450.2 67271.4 56249.8 59238.3 51602.7 38533 50043.3 30281.5 50242.6 53183.2 28592.2 43805.4 44530.5 35280.7 21255.9 55318.3 50101.7 73581.7 61389.7 38569.1 47572.1 57866.3 58051.1 38841.7 51962.5 29949.3 56628.3 41400.6 36054.2 66319.5 53291.7 40903.9 63663.1 39731 48714.9 64734 46861 49129.6 42410.3 55683.7 30301.7 39929.9 17739 33013.9 28047.6 28918.8 38553.8 27190.3 33030.4 52292.8 28220.9 33605.5 26557.2 39050.5 29119.2 50678.7 52926.8 59897.1 46599.1 29507.8 23197.1 26012.9 41193.6 38991.1 28641 34549.8 41879.9 34283.3 26343 49115.3 30530 38423.6 27097.2 32685.5 28364 31113.5 30778 38150.4 52033.3 24056.6 28996.9 31960.8 64705.1 31788.6 28548.6 10395.8 45367.3 30472.9 40088 23609.3 39384.7 24431.5 31296.7 37157.2 24749.7 30709.3 41327 38888.7 47581.4 48317.5 50196.9 23074.1 33103.9 38378
20314.2 25701.6 14189 20728.4 41205.4 19342.1 22337.1 13481.3 19253.9 8281.4 24683.5 27216.1 15986.4 40527.3 6290 24801.4 7813.8 30019.8 20297.6 30262.5 23993.2 18355.6 21145.2 20044 23835.8 25296.9 23677.2 37366 27889.1 10612.8 16323.3 16568 24641.8 30633.8 57233.9 19385.9 32120.7 31447.2 14448.4 22213.8 23909.8 9919.5 22020.5 32060 7194.3 13213.6 21432.1 18053.2 26534.1 21684 35199.1 22908.7 33902.7 20433.2 37503.2 19386.1 23378.3 22585.4 30514.4 29650.9 30409.5 28535.6 29589.8 22557.8 30885.9 17518.2 12302.3 12665.8 21720.5 24266.5 17104 10691.7 12576.7 21377.2 12428.4 42564 12265.9 21055.5 17240.8 13913.7 11338.1 26167 21998.1 12486.8 14374 30152.2 41677.6 41213.1 24580.2 27749.9 16497 8655.1 18690.8 25112.6 17748.8 10589.2 15391.1 9267.4 14198.2 6673.1 8301.7 8647.6 16779.9 7055.8 8625 8264.5 1607.7 573.3 7692.8 8590.7 5762.1 7673.8 9886.3 9061.5 2327.8 8728.3 2403.9 11400.3 2628 12151.1 9000 14926.2 14548.7 6532.8 652.8 51788.6 7559.7 11913.4 10283.4 13992.1 42747.6 21790.2 15925 32379.5 24254.3 50238.3 18731.4 32401.5 15498.1 28523.8 12930.5 10094 6042.4 4245.6 10737.7 7448 2126.3 142.2 5158.5 9389.7 6322.1 9349.2 954.7 4499 1423.9 1762.8 -1943.2 7507 -249.3 8034.2 3824.8 3889.5 5121.1 6865.4 2515.2 11155.7 4170.5 16949.1 11310.4 657.7 3851.5 398.1 3766.4 7023.4 3330.6 5696.1 6567.5 3380.9 10274.7 6641.4 9174.8 5961.9 3029.3 4257.1 12781.4 14555.4 15728.7 14588.8 13419.7 18123.4 27027.1 19949.3 20351.4 21327.3 28995.2 10647.2 13743.6 13567.9 7602.1 11751.5 25849.7 25677.9 30724.7 16006.3 16170.5 17832.2 24427.1 17213.4 17916.7 23311.7 28251.2 12760.8 19787.9 18236.3 21219.1 26407.1 17338.1 7276.3 20119.8 17643.3 19103.4 19685.5 21690.9 23287 20021.4 28722.1 46980.3 14939.3 13051.6 24284.7 30723.7 13812.3 19055.4 20611.7 14854.8 23829.5 21524.8 21949.9 14844.4 16495.7 24452.1 18172 20530 13637.4 6890.5 10461.9 18982.2 21635
6075.8 26192 20576.9 18924.6 27997.5 15875.6 38680.8 51033.9 25058.4 18245.2 20863.5 47251.4 20975.8 31378 18210.1 27600.6 42467.9 31126.3 26990.9 31484.1 34009.8 20324.8 35113 22967.4 38309.7 17985.8 27246.2 31150.3 21691.9 15096.9 18264.7 22555 14098.6 31789.4 16466.7 27275.7 24774.3 34664.4 33381.7 29185.3 46634.7 27871.7 38820.1 44589 22163.4 41209.4 13639.7 28728 41676.4 23548.6 25276.9 30264.9 25732 32848 38162.3 20813 23527.4 28136.7 21912.2 59303.5 16571.2 37173.7 32910.3 25213.1 29623.4 21014.8 34548.1 20808.8 37531.4 34252.5 27780.2 28926.6 42029.4 23164.4 35502.1 22240.7 32484.9 38561 30220.9 25150.6 33915 17145.7 38695.1 29224.4 13924.3 24949.1 40987.1 23634 30342 42871.8 38364 32447.3 48386.5 31488.3 18915.6 22383.3 36205.5 25789.2 29575.8 41932.6 24693.1 22519.7 23616.9 17181.5 1551.3 33216.2 30987.2 18963.7 23185.7 22013.9 28872.6 33911.5 25883.2 28442.7 22223.3 26823.4 29389.9 18730.1 18542.4 31359.3 24946.8 19868.6 22983.9 30403.5 38511.6 61491.9 29192.3 38440.4 25579.3 26131.9 43578.4 23833.5 32284.4 42153.6 12556.5 21610.3 29272.3 25662.2 24377.6 16606.3 29612.6 17052.2 10550.9 18758.7 12298.7 35973.8 26900.9 10864.5 28043 28243.5 15787.9 22264.2 14831.1 23259.6 43112.6 18317.4 17301.4 35493.7 5959.7 17861.9 25679.8 34465.2 35914 25423.7 9815.2 24379.3 34608.4 34551 28238.1 29244.4 23595.7 32320.7 9362.8 21553.3 25488.8 59265.3 17288.7 40988.4 28792.9 10558.9 18276.4 18842.1 12145 17627.1 21641.2 32293.8 29725.4 36789.6 35202.4 29144 29050.2 21185.8 29106.7 46823.4 21901.4 28558.8 23160.9 17623.4 45575.3 16863.1 30781.6 24837 5893.2 22698.2 30525.7 33836.3 24535.9 33965.3 26391.5 28674.7 40794.7 19713.4 33843.4 46118.3 28544.6 35385.7 10656.9 22706.2 23222.4 19951.4 29734.7 24401.4 36456.8 33255 23925.1 25562.4 22985.6 24474.2 36135.9 91574.6 19060.7 45290.4 14782.5 32534.1 16686.1 30272.5 23646.7 15610.9 37726.4 39007.2 22002.8 33484.2 13978.4 31002.7 30723.7 23092.4 29478.5 28580.1
