"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60"
4567.3 5015.3 5694.9 5020.3 3611.4 4136.1 4415.4 23060.2 16789.2 3621.7 7909.9 5419.1 13394.9 8340.9 7761.1 21359.7 10508.2 6078.2 9542.2 6609.9 7252.6 13217.9 5322.7 10543.3 4130.3 5323.9 12307.3 16028.7 12081 3861.4 5752.6 4569.5 5612.3 5971.4 5042.6 5326.4 8319.1 7993 5672.7 10769.6 5172.1 6195.5 5738.9 6780.7 5296.9 3872.3 3560.4 2771.3 5463.6 2882.7 3974 3899.9 3278.5 2927.4 4557.5 2903.9 2289.7 3757.5 1696.6 2070.2
9842.9 6983.6 6281.7 11402.1 2513.3 6207.9 6316.1 11483.7 14048.7 3533.6 11824.4 6054.2 11049.1 12394.1 18686.1 8088.5 12682.9 7278.8 9954.7 7041.3 6813.7 2361.8 6595.4 12457.9 5862.4 3373 5284.2 19439.6 10397.4 4494.2 5978.2 4726.6 5204.7 17102.2 5547.3 5162.5 12862.6 9819.2 5873.6 7455.7 4901.3 4356.7 5536 4895 7124.7 5473.8 3453.2 3669.7 6512.3 3689.9 3652.5 3594.3 3924.6 3802.1 5717.8 3933.2 3076.4 4038.1 278.4 202
-33.9 4.8 16.8 58.8 2032.5 -0.4 -12.7 9447.2 7341.6 -8.3 21.2 -10.9 7.4 1137.5 4.9 -47 4.2 17.9 30.2 2597.5 -11.4 11521.4 61.7 53.4 7.4 27.2 151 25283.9 69.2 1005 1750.3 -9.2 -10 96.4 67.2 -2.1 15.9 2.5 -22.1 10765.5 15.9 18.1 -7.7 3543.1 3.7 -1.6 -14.2 12.5 -22.1 17 -10.2 38.9 -1.5 3 -3.2 5.6 35.8 -0.2 -0.5 -4.5
4297.8 4031.3 5068 3439 3632.7 3953.3 3526.3 26548 18001.6 3245.3 5088.6 3304.7 5167 3668.1 3743.3 4196.3 5774.1 3552.2 3918.5 4417 3940.1 15615.8 3152 3332.2 3388.7 7008.9 5008 12226.9 4594.4 4809 5377.2 3889.9 5066.5 2213.3 4870.9 3232.8 3554 4195.9 3061.6 12799.9 2896.8 7106.2 5146.4 5092.3 4008.1 3252.1 3675.6 4159.4 4778.9 3058.7 3279.4 3398.8 2873.4 2545 6170.2 4211.7 3648.2 3727.4 3068.2 4304.2
10079 5629.6 6294.5 6350.3 3417.2 4497 5292.9 8328.1 7730.8 3781.3 9459.7 5725.5 13765.7 11165.5 18543.2 16754.7 14906.4 7045.4 11039.9 7906.1 10379.3 7857.5 7180.3 16288.6 4246 4233.2 3266.1 10125.4 9131.7 4501 6230.5 5254.7 6089.9 10861.7 2875.3 7388.9 10987 10762.2 2265.8 2583.4 13167.9 5644.5 4937.8 6122.4 5439.1 5232.4 3046.1 3053.3 4821.7 3749.3 2898.4 3131.1 3222.1 3061.3 4366.9 3364.1 2730.3 3912.2 1583.2 2472.6
8558.3 3714.2 4199.7 3197.3 4116.9 5146.1 3602.5 16382.8 1224.5 3111.7 9394.2 4996.6 15038.3 12123.6 9301.5 10795.7 14960.2 8105.1 10174.7 7975.6 8398.5 15707.1 8703.8 7083.1 4223.1 4196.6 11522.6 9616.2 13361.9 5164.6 2997.2 251.4 3941.9 8663.7 4420.3 6296.6 10736 2780.7 1500.1 5335.8 1226.4 5781.4 5566.4 4990.4 4423.8 3250.4 2484.2 2820.1 5651 2724.6 3059.6 3719 3035.3 2879.1 5397.5 3714 2785 2814.9 1311.7 2120.3
10386.9 5315 6489.4 14468.1 5387.5 5523.1 4554.2 11165 9412.1 5093.2 9262.2 5397.4 10575 10597.2 13272 10196.4 7093.2 9653.3 10748.6 9049.6 2843.7 15590.8 9515.2 17348.9 4631.2 5063.2 8853.7 13841.8 13762 4576.3 5786.7 3442.8 4923.7 13639.8 5580.5 6281.3 13609.9 6311.6 5463 13166.3 15355.9 5177.9 9263.1 6456.8 6466.6 4817.4 2742.4 3410.8 6905.7 4675.5 4411.6 5891.5 4191.5 4119.8 4073.3 3297.7 2913.2 3020.3 1542.9 2468.6
3569 4175.5 4253 12223.9 3269.5 4064.3 4371.7 3115.2 2127.9 2465.6 7675.5 4573 11755.6 9757.4 16622.7 12033.8 11334.4 4906.3 8801.9 6296.6 7243.8 1649.9 2303.3 10844.5 3514.7 2764.9 2997.2 1412.2 8295.7 2218.1 3663.5 3714.7 4005.6 16864.8 3918.9 3250.5 9931.7 7173.9 3185.2 974.7 13740.9 4302.1 3925.6 4111.9 3612.7 4043 2749.9 2855.7 5260.8 2347.7 1932 3678.2 2257 192.6 4234.7 2883.3 2452.4 3622.3 605.8 426.1
5653.2 4927 5295.2 4096.9 4253.7 4835 4272.5 27663.6 15752.9 3483.5 5070.3 4646.2 5097.1 5322.4 5745.6 7757.1 8510.1 5143.5 5353.5 4832 7024.1 11337.2 3765 4398.2 2927 6957.1 3944.4 12349.5 4155.2 5267.7 4268.4 4008.6 5156.8 4394.6 4885.5 5000.1 3500.4 5388.7 3419.6 11329.1 4021.2 5319.9 5489.4 7225.5 4361.3 4793.2 4566 4041.8 4838 3299.9 3101.4 3590 3240.6 2922.2 5281.4 3212.3 3266.1 3486.3 2878.1 3627.3
6157.2 6188.1 7029.3 5126.1 4545.7 5113.8 4643.6 19941.2 8703.7 5046.9 10675.1 3860.4 10394.6 8530.1 5541 13029.4 8464.5 4646.3 3825.7 6037.6 8899.5 18647.5 4245.1 6614.5 4029.2 6062.3 8742.8 12353.8 18391.5 5595.5 7799 5614.9 7706.8 7239.9 6858.2 5177.8 4738.6 6887.4 4288.4 9452.7 5856 9311.5 7655.3 8127.7 5677.4 2577.6 3303.1 3477.1 4494.1 2261.6 3450.5 4784.7 3064.4 2886 5335.7 4622.1 3492.5 4443.8 2765.1 3905
11782.9 4439.6 3447.6 894.8 605 2369 4021 698.8 168.9 1610.2 4156.2 3144.7 4316.2 4138.6 3112 13153 6398.2 2444.6 14868.5 1904.6 11756.5 1577.3 7520.7 17418.4 2183.7 2887.2 943.4 2150.3 6655.4 1528.9 6229.4 3106.9 7836.7 802 1394.4 895 4735.3 822.5 939.2 390.3 1089.2 10491.4 1494.7 292.8 3824.7 4824.5 4236 1582.5 3714.9 4444.1 3340.6 5115.2 2688.4 3967.5 660.5 2592.3 3589.2 3420.7 1074.9 1568.7
4134.1 5055.6 5418.8 6602.8 4642.9 5020.6 3819.4 22556.3 17669.2 3786.1 5412.7 3014.5 5989 4546.8 4303.6 7657.1 7150.6 5330.8 5695.5 5852.6 5170.5 16713.1 4497.9 4898.9 3906.7 5021.5 5026.3 11586 5721.7 5166.2 4852.5 4102.3 4135.1 3649.9 4680.1 4099.8 4546.6 4893.2 3384.1 13092.4 4009.7 7767.4 5844.5 6255.9 2840.3 4066.7 3636.6 3119.1 4450.7 2932.2 3060.3 3466.9 2571.4 2895.3 4868.4 3843 3176.4 3420.3 2518 3423.1
6635.3 5708.2 5191.9 7998.6 4536.4 5867.2 4901.1 16847 14733.1 4231.1 6852.4 4596.9 6880.1 7918.4 9252.6 14501.1 8848.7 6051.8 5829.5 5983.9 4905.1 14210.3 6591.7 10368.2 4582.1 5455.8 9280.8 15452 10291.4 4229.8 7131.7 3078.2 5989.6 7158 5242.3 5805.2 5958.3 9653.6 4789.8 18429.9 5863.4 8470.7 7161.8 7047.8 4909.5 3927.5 3603.2 3221.8 5917.1 3063.4 4090 4407.1 3478.8 2962.3 4988.8 3164.3 2434.4 3852.1 2510.5 2472.2
1390.5 5150.8 3156 938.3 4698.7 4913 4162.8 12461.8 10402.8 4681.6 9370.2 3204.4 6100.4 5658.9 3591.9 14911.5 6559.8 4299.8 6232.2 8793.3 5291 15272.5 3311.4 7449.7 4170.1 6288.9 6175.8 21413 7587.7 6294.6 3354.3 4755.6 3745.9 3246.5 5308.6 5706.5 6220.7 8506 3524.3 14201.8 3085.4 7236.1 7774.1 3950 5597 3261.1 4181.3 3805.2 5680.4 2605.8 4194.2 4499.6 3460.9 1024 5766.7 4181.5 4148.1 3803.8 3507.5 5134.9
133.5 5668.4 8511.9 2219.3 7981 311.2 9150 686.1 617.7 447.7 151 1220.4 210.9 14566.9 2072.7 1000.5 1890.1 11902.9 198.7 9800.3 202.6 -25.3 -3.4 327.9 225.8 146.9 5447 227.2 118.5 3453.1 521.7 438.6 466.6 1519.4 9496.3 4744 8767.1 2132.6 1157 573 437.7 162.6 629 192.2 1894 4634.7 5401.9 2869 7183.7 1015.6 1945.9 615.3 1446.7 36.8 3571.5 -11.2 133.8 4657.7 2955.3 -1
614.1 591.8 4158.7 227.7 174.1 299.2 474.6 16327.2 319.7 3412.7 258.9 339.8 215 205.7 860.7 261.7 1056.2 181.1 2312.5 7223.4 4769.5 13657.9 7498.7 665.2 279.2 3256.5 12468.8 753.5 1271.6 3433.2 1940 153.4 414.6 88.8 4979.5 63.8 2731.9 9081 1772.1 270.2 61.3 253 124.7 137.8 2785.6 1016.8 1469.7 360.7 530.1 127.7 153.7 1913.2 1221 2142.9 1934.4 22.9 343.5 1146.3 980.4 1915.3
6443.8 3849.7 4466.1 452.5 6376.6 6235.1 1610.4 12593.5 8388.3 4917.5 9931.7 4033.8 8210 2845.7 4740.8 2441.8 5044.3 2025.5 7508.5 5817 3658.8 10000.4 7671.7 11784.7 2726.8 6560.4 7201.7 20644.1 1116.6 5646.6 7491.2 1447.1 4737.2 2638.2 7462.5 6372.3 9399.3 4770 1953.8 5725.8 5938.9 3617.7 8855.5 7320.8 6607.9 5815.7 2392.8 3874.3 7645.1 4346.2 5043.9 6166.4 4567.7 3231.7 4647.1 4635.9 1032.3 3290.9 2596.4 3649.2
10633.7 5244.4 7328.6 7328.3 1547.4 5048.2 4585.5 11981.9 7062.7 3791 8881 5844.1 12512.7 7834.4 10034.6 12965.1 10228.3 6312.9 6949.2 5762.3 8139.3 3876.2 6041.9 14324.6 4731.7 4317.6 8759.5 3717.5 12784.6 1825.4 6013.5 4446.1 5311.7 13963.3 3293.9 4641 7681.7 7296.3 3100.4 5970.3 5828 6069 5900 1471.4 4221.7 3558.1 2986.5 2572.8 5021.1 3117.9 3557.1 3715.7 3142.4 2912.3 4646.5 2377.1 2613.3 3240.8 1062.8 1966
6788.3 5500 4260.2 6010.2 2523.3 6404.6 3953.4 4732 4006 5043.3 9717.2 6595.5 16243 6159.5 7659 6878.9 10084.3 8211.9 10024.7 7718.6 8635.3 4259.1 8575.1 4752.5 6074.5 4548 865.1 11189 12719.2 3316.2 8398.9 5353.5 9163.1 10359.5 4043.9 7845.3 14029.2 1824.1 2319 2015.3 2234.8 6097.8 1352.6 3261.5 7462.4 5091.8 2219.1 3957.1 6248.5 2489.8 1669.6 6238.4 4517.6 4726.9 3239.8 4124.8 3390.2 4080.7 909.5 1179.3
2938.1 3266.1 3328.7 2928.9 1980.9 3218.6 3029.6 20151.3 13225.7 2571.2 3088.1 3067.1 3219.6 3330.9 2854.2 5602.4 6545.2 2460.4 2474 3327.2 2795.9 12748.3 2193.2 2919.9 2143.1 3502.9 2873.3 10175.3 4305.1 3411.7 2889.6 1931.5 3258.9 1723.8 3616.2 3973.8 2333.2 4385.6 3054 11183.2 1502 4776.3 3475.5 2997.2 1942.5 2610.8 2898.6 2508.7 3076.5 1243 2344.9 2279.9 2164.3 1386.3 3675.9 2595.1 2499.7 2279.5 2018.3 2723.5
6589 1014.7 565.6 152.7 2324.6 14.1 2958.2 366.9 36.1 173.9 42.9 1798.2 125.4 4133.8 7211.1 8459 1429.5 105.5 10792.1 203.5 767.7 5593.5 434.5 17532.8 5758.2 5191.3 1424.4 1573.7 431.4 4667.7 4819.4 123.1 5444.2 1634.6 1018.1 383.9 5651.6 5753.3 2365.7 162.6 490.5 7029 7907.1 274.5 5129.2 4386.6 4232.1 3242.9 4236.8 4026.9 4166 115.1 4009 428.3 490 1492.3 3508.9 1013.5 1846.1 3277.2
7148.5 6092.7 5654 3955.5 4087.4 4692 5501.8 8529.9 8389 3797.1 8874.8 5484.3 11925.3 8813.2 6874.2 13813.4 10724.4 4842.3 9137 7027.9 9386 15976.8 4864.7 11084.2 5610.2 5828.8 6475.6 14421.5 6196.6 5341 6060.1 5097 6873.3 7684.1 5332.2 4967.6 7394.8 7834.9 6143.5 17287.9 7226.8 7385.9 7327.2 6597.6 5918.2 4217.7 4253 3398.1 5583.3 3482.2 4384.9 4634.2 3215.7 1582.6 5793.8 4332.8 3416.3 3622.5 1972.1 2446.5
7953.7 4155.6 5283.5 884.9 3376.5 4211.1 5165.6 3084.1 16456.9 3491 8274.7 5298.3 10602.8 9912.9 9170.6 5976.9 12368 5339.6 10102.5 4852.5 8743.8 1466.9 6535.1 10756 3952.4 3451.1 6447.1 6855.4 9933.7 3997.5 4711.1 4904 7188.9 5888.5 2864.5 5191 7418.9 7363.8 4353.1 3207.4 14138 5671.3 4571.2 633.4 5265.2 5065.2 3295.5 3056.3 5900.2 3722.4 3195.8 3601 3441.4 2863.4 5132.7 3658.4 3025.6 3570.6 1714.8 453.5
11968.1 4271 6654.8 7688.6 4057.9 6206.1 4598.8 7145.2 6244.5 5193.2 12066.8 5942.1 11098 10902.5 6243.7 7584.7 10591.5 9247.5 7720.6 8458 10834.4 4915.5 9033.7 16045.9 5213.4 6016.3 4450.7 15151.5 12298 5817.9 5401.6 7753.8 8824.8 7227.5 5795.8 7735.3 11478.5 3896.3 2489.2 10455.3 11424 8421.5 7582.8 2171 8779.3 4987.4 4729.6 3836.8 7236.3 4637.6 5323.9 5405 5076.2 4364.7 4476.5 4527.6 3686.2 4175.8 1781.5 3312.7
3592.3 4188.9 6488.3 2881.8 3494.6 5155.2 4559.9 824.7 17672.7 4654.9 7847.2 5130 13726.5 11022.6 7320.1 9346.3 6799.1 4443.9 4676.2 6917.5 5839.5 4762.1 6485.4 9380.3 4410.3 5437.5 12922.1 1756.2 9087.8 3739.5 5398.9 3523.5 4551.9 5630.4 5257.9 6542.1 7848.6 3974.9 1674.7 7625.1 1679.6 2920.2 6131.3 2534.6 4488.7 5591.7 4261.1 4024 5149.4 2724.8 1657.6 3973.7 3531.7 3079.1 3074.4 3363.9 2512.2 3584.5 843.1 1880.7
4444.9 2560.8 3766.1 12594 4954 4475.6 4035.3 5728.5 20625.1 2878.9 10513 2311.1 2738.1 5905.9 6575.9 5254.9 6871.4 5084.1 6712.2 4677.4 3215.2 3209 6382.1 9927.6 3597.3 4578.1 11470 2166.2 3595.6 4533.6 6232.1 3121.9 4900.6 6722.3 3827.8 3652.8 5997.5 3875.8 3468 3937.1 4046.4 3268.7 5590.6 1019.5 5126.8 4679.9 3261.7 3078.4 5066.6 3946.5 3061.6 3142.8 2689.8 1937.5 2268 3421.2 2744.6 2045.2 1505.6 2127.7
