"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40"
3.409589098 0.281099840124509 7.917904116 3.721117353 2.22045671457245 5.730022639 1.525668981 3.317075477 4.6801723 4.534931409 7.843890702 1.934712607 2.4745251 7.630345028 2.358053452 8.570655727 7.798200119 8.753447543 4.165073698 4.35339494 0.740810214 3.767429434 4.20523982 2.809366259 2.274992677 2.83881812 2.607187242 1.962511451 4.932850124 2.129123205 7.094443007 1.659443352 6.050947614 2.745745605 1.358541576 3.829280038 4.84548591 4.300553677 2.174944215 5.695776967
4.675559826 -0.379004586 6.342138348 6.306203932 1.966389954 5.75831944 1.227442325 6.076485391 3.05176896482876 3.32636964 5.51584018 1.66242052956028 0.558852591 6.049691187 2.869512429 5.530905986 4.606876958 7.884872485 6.96040508 5.986920409 1.33058512826971 4.852728959 6.117792942 3.21702635 4.225263543 5.488238194 4.697294595 0.633541642 2.614955206 1.466293941 6.689601285 5.250237895 7.065295073 5.130065321 2.982444879 7.565179406 4.849952603 5.839111608 0.871013576 6.400619724
2.237362325 -0.012073252 6.131925287 3.655897732 1.645573717 7.212947137 -0.220938586 5.191536942 1.38860125 5.650634986 4.902978089 0.286367178 3.603021329 5.559275813 3.764707818 5.282445163 3.436333638 5.70915791073471 2.763976414 4.061655854 0.703747109595417 2.030943398 4.290063592 3.813379278 2.259601969 6.079896895 6.343524321 1.33869672 1.873819692 0.539625754 3.551741497 3.408342274 7.043439959 1.783376454 1.100062005 7.310799138 4.168925079 5.998105879 1.60590479438202 5.19337619
0.614000249285085 -0.481236177152984 5.378043504 4.455329128 0.921833876 4.463960125 -0.359634337 7.594357989 2.829719154 1.136168853 2.101184074 0.607121606152791 0.688034264961183 5.973770324 1.649806853 3.25279083 1.16492879362453 5.256826032 5.094362438 3.836971893 0.152083995546949 0.813298524 6.236749891 0.124342357 0.809237290505156 2.899641582 2.108219536 -0.032284733 1.656717291 0.756051157 4.365190023 5.346098902 4.98287400842418 1.10132773738472 1.386461559 3.221618306 1.828485648 4.251168941 -0.280326639 3.479926151
2.396926809 2.224707002 5.559714172 3.587774959 1.509118424 3.856018185 1.905254691 3.313713458 -0.06431923 2.983497357 1.860283489 1.48717455 0.189965937 3.105782669 6.645741133 2.552736672 1.885259959 5.718462885 4.190870026 9.920200522 2.61025938582424 2.63121539 4.498433227 5.23781325 1.548068679 3.934170087 5.095215296 0.974695169 3.564639772 -0.112256934 6.234132814 4.544961721 4.864693436 3.901691328 2.029228568 6.978002809 3.868352462 6.376591771 1.951124755 5.361741428
1.705720927 -2.306569944 4.138872588 4.065070103 1.605802152 5.263607803 0.158025829 4.598192769 2.558782491 3.078919196 4.282601213 0.96255298 0.360645303 3.98856812525688 3.14014884 3.458699197 2.032255488 5.914499032 4.197451099 4.824550254 -3.307435043 2.51843577377235 4.73912432 4.137716277 1.879652573 2.75460761 3.116234362 0.682227076 2.766637951 0.989786273 4.835085572 1.398486146 6.193437208 2.308793674 1.413184346 5.786864609 2.73471501 3.870354989 1.087704562 6.292925303
1.39640353 -2.433217807 2.534677876 4.206755185 -2.468315434 0.788434792 1.431505373 0.835340776 1.141155116 -2.740203967 -2.384585655 -1.930099534 -1.741647415 -0.410034635 -2.071402032 -1.724370906 1.410898772 0.308370763 4.014061683 -2.650750199 -2.224367141 1.851165665 -2.593388844 -2.398962279 -1.343687769 3.057835007 -3.725439859 -0.334395922 1.497458097 1.193792711 -1.104972066 1.709195553 -2.586568998 -2.375530492 -1.238965752 -1.92443959 -1.223252991 -1.637234487 -2.396932599 -1.052335829
1.382070178 1.036422929 3.330600416 0.400313790790796 0.085127317 0.868344322 1.655028447 2.597528227 4.720264286 -1.104787312 -0.541869321 1.322585147 -2.459986501 -1.950589828 -1.008319763 -1.341451979 2.809470232 -0.552895683 0.928698943 -0.886521021 -0.895375599 6.825305673 0.561179604 -0.260693058 -0.880582811 3.252099852 -1.172511891 -0.007271693 5.39419738 1.659315317 -1.24480012 -0.877673285 0.596625500623052 2.67298026 0.112046392 -1.118833189 -0.404574446 -1.169773323 -0.845175729 -0.389558558867142
4.532354447 1.45017772491843 4.86258191999883 5.881104941 6.255150568 5.244386687 6.140636939 5.747067579 2.818039379 3.2746943105396 2.11043986029904 5.427839701 4.443553647 2.235001826 6.84591793 8.539101006 2.66467674966936 10.18272452 4.733575791198 6.04432470723815 4.19639419602615 5.306341939 0.864929312 4.389267363 2.524799449 4.462229555 5.941489899 2.969939099 5.563022443 6.049535914 6.695878013 6.814186917 5.713637099 5.965980305 2.994121516 6.250340967 2.817621424 5.97826864 7.609782761 3.708835555
1.541819241 -0.100615222 0.703517276 4.459414169 0.914050307883773 3.604423714 0.650760666683542 1.4665158883752 0.67390011542447 0.553575129147737 0.926957432623854 0.359799551107135 -0.371107329 5.842303892 3.178393827 3.453237251 -0.021068709 2.963464844 4.288002474 1.708118312 5.810652196 0.261269061 1.780770027 -0.487870794 4.53743688 2.757849195 0.702159578 0.005005499 3.536323504 0.357665431286046 2.40705928 0.775043614878897 5.46273414 2.444192094 0.815715144 4.44225127 3.818488778 2.90524551 1.620956348 6.728243947
0.37121528 -0.019357103 5.717615484 2.756932513 0.497464984 3.68931154 0.218649776 4.661627121 0.537581105 -0.234066329 -0.169798831 -0.297795624 0.204271304 2.265340219 0.567207264 1.912930699 1.564625113 6.137557667 3.779730705 1.566706116 0.991543150792652 1.356470386 1.804582776 0.549556004 0.148827189 0.664745067 2.233580913 1.712409241 0.162448824 0.324498272 5.542805497 2.309742984 7.07279316 0.403584896 1.945391321 1.351571923 1.10442478 1.316737862 0.373256433 4.588424606
-0.436065589 -1.653025458 1.762712517 2.73005237 -2.468866574 -1.850538359 4.049840207 -2.07712539 -1.031417854 -0.964532760053944 -1.29711849951811 2.546890727 -1.135081981 0.736621437 0.129284911 -1.642876781 -1.587259926 -0.379622773 2.925361147 2.139163701 -3.177231182 1.443213079 1.767117165 1.97929068 0.893148199 -2.654634605 -1.87656758 0.765830515 1.783446213 -0.580839507 2.050911063 4.546735077 0.66836804 -0.660121184 -0.557204875 -0.756603482 -1.780209458 -0.467831797 1.769623848 0.371633243
-0.537877222 -1.879083989 -2.187683738 -0.362785619 2.96327583 2.877810993 -2.692441424 -1.310603773 -0.366531364 2.275994669 0.194863838 -1.643114708 0.946211549 1.714031716 1.378993982 -6.539878091 0.829723047 1.24890606 0.141325855 1.297608867 2.738100701 1.935886984 2.520437112 2.779140522 0.656467837 2.313235631 2.449289982 -0.597054968 -0.834042619 -0.878940495 -0.120741209 -0.931295367 0.910098521 0.575259044 -0.959872252 1.222239247 1.367607573 1.778843233 1.253751028 1.600867775
-4.708695496 -0.080766662 -3.544956707 -3.059330431 -4.729225883 -3.881523137 -6.224342703 4.021040429 -2.785202147 -3.86447198 -3.769860483 -2.461706621 -2.23707219786206 -0.238459562 -3.469726687 -3.247521561 -3.571201664 -3.635172325 -3.522762321 -1.054253554 -3.700896437 -3.89617756 -3.098531178 -2.288125529 -4.499925921 -2.844407673 -3.397570679 -1.846202308 -4.854499247 -3.685119318 -3.810232234 -2.44593990474348 -2.105573759 3.058734157 -3.678793937 -2.82678583168722 -3.77464095 -3.405470211 -3.082060373 -3.68788637
1.645033517 -0.217606319 4.971878898 1.973743853 0.905806017 5.831432624 3.005756307 2.91131793 6.3360155 2.86490663034115 3.02975102946396 1.952412069 4.281173859 4.396382095 2.811616037 2.678587494 1.543247128 4.395691603 1.767680167 5.408456453 0.46916394511113 1.592418295 3.923272036 2.139746696 1.135785122 5.068420894 4.858389084 0.443508664 3.347923165 3.67363846 5.659070944 2.165703797 7.352542579 4.407176683 0.782846027 3.487599817 2.06453355 6.073254094 -0.176100014 2.605749857
-1.03418873 -2.822897609 1.737136149 2.62442137 -2.450424544 -1.664035104 3.665339949 -2.08575179 -1.04959524 -1.03942116056111 -2.424512989 2.462412256 -1.327426497 0.899132966 0.139046523 -1.231530491 -1.658894571 -0.407099305 2.669299852 1.97224485 -2.801170438 1.512782544 1.162895461 2.38471489 0.994167235 -2.259668951 -1.334200445 0.827984418 1.816938091 -0.645619424 1.916403016 4.380271103 0.558444289005607 -0.628647843 -1.189080873 -0.836549276 -1.697631548 -0.360394845 1.669327308 0.4772593
4.254916567 2.342990882 6.713667277 4.602315897 5.60012767 3.880360976 6.888041583 3.629717105 3.819951346 5.563607962 5.358895232 4.935996833 3.347267752 3.443570515 6.981788937 4.2747685127539 4.152146206 6.365215631 5.952324272 7.612535172 4.13982411235648 3.193496322 6.500579097 6.370807145 4.243332445 2.890312705 5.571725317 3.02496306 6.981528644 5.731145084 9.3711811 8.916620373 3.236955896 4.657173232 0.673901287 7.659742061 6.589931389 6.669219113 7.951280462 5.469061655
-0.898862774 1.015317748 -0.501905539 -0.76544052 0.163286739 -0.123170074301262 -0.052441109 -0.575804719 -0.49334222 -0.238314047 0.078420344 -0.225282901 -0.169071868 -0.243470848 -0.336670014 10.99958851 0.678399535 -2.337133564 -0.37756995534744 -0.413817533790092 -0.750675935 -0.846590357 -0.013831189 0.25674087 -0.0407117269164657 -0.613938985 -0.389446746 -1.011611789 0.21597229 -0.263800871 0.438513106 -0.171241248 -0.275586598 -0.306333025514059 -0.120061535223953 -1.358044969 -0.314123249 0.027842575 -0.320381089 -0.433181046
-3.176951222 -3.496483856 -2.978745014 -4.21801474 -4.540736741 -1.741417705 -1.54827230330906 -1.31732800506796 0.377722171 0.99222873 -2.604839368 -2.647051106 -0.930742552 1.514727494 -0.553247479 -1.736464215 -2.281492045 -0.053456477 -5.628841124 -2.851675317 1.598018625 -1.230771463 -0.081696643 -4.329959821 -2.50238933 -3.925598979 -0.489306956 1.29077047 0.363194758 -0.714842591 -1.70461442 1.167334839 -1.21127212118187 0.890223749 -2.714650535 -2.213462033 -1.737423118 -1.820392466 -0.389822922 -4.635998359
0.584582801 -3.11897108 2.57995235 2.179265799 1.01630903 3.277435477 1.90470231 2.102288184 3.620034302 3.424151687 2.980135489 2.502511248 1.557724748 3.558176856 3.020051877 3.185403434 2.510356001 3.536871266 2.417385248 2.475900965 -6.748899698 2.930557648 2.729737253 1.59701239 1.706926502 1.96981990534532 2.472177656 1.23531328 2.49509039 2.300890468 2.778699963 0.933689412 3.381229526 2.182171727 0.857744876 3.497501731 2.179724707 3.078899418 1.711534102 3.258493552
0.627362443 -0.111291144 2.382638248 1.508533819 1.244473529 4.032743625 0.159452078 1.195967748 1.484333201 3.888104178 0.718988713 -0.436232764 0.827966359 1.25936494 4.096188637 1.00720070957968 0.621307038 3.133885104 1.311545692 6.917942717 1.234896945 0.578199367 0.271339785 0.205664739 0.969597672 5.142135768 0.558755089 0.517738742 6.663733262 4.838231194 3.374753123 0.476742707 0.894204354 3.46569247185108 0.497909562677194 1.942612463 0.673740775 0.738987036 0.690573959 0.239751387
-2.173321612 -5.310909168 -3.132014626 -3.907127284 -5.588872345 -4.150359709 -4.506965975 -4.102576406 -4.893012192 -4.194037177 2.725683486 -3.187127903 -2.901466564 -3.427955384 -4.94316416 -3.4531306 2.488205311 -3.48937038 -4.373476642 -1.982683801 -4.480320292 -3.385545837 -3.139883165 -2.894023997 -1.754464901 -2.998695021 -4.019061415 0.171896709 -0.029812386 -4.351869676 -3.587893518 -3.42223321 -4.32685958870464 -1.535496688 -3.468302953 -4.830262126 -2.915242574 -4.263791623 -3.359218052 -4.500016441
1.43888762156386 0.672623568232201 2.4636340870744 1.174929807 1.344477973 3.342375656 6.357821386 1.298216613 6.256868272 2.916434874 6.88605731 2.139571677 2.639242042 1.980444168 2.092414806 4.432840848 2.223701629 3.012799893 1.157064945 2.010373086 -0.114803925177505 5.629083176 2.321775076 1.639336302 1.124392981 2.623125014 3.472261842 0.60693799 6.083807105 4.406577698 1.529984645 -0.109908595 2.97523941731832 5.070066407 0.887344374702334 3.634767735 0.413878987 2.821410957 2.888310494 4.075178014
-2.4627078 -5.314020975 -3.362193773 -4.144391497 -4.895091592 -4.283382589 -3.367293168 -3.133034278 -5.80657867 -3.645682641 2.716247529 -3.024340168 -3.299034161 -2.987389604 -5.019498702 -3.494774941 2.454436541 -3.31496038 -4.198191583 -1.812166622 -4.98928451 -3.282367653 -2.815637821 -2.850724714 -1.593252622 -2.953936061 -3.681366042 -0.081578322 -0.142040133 -4.440765837 -3.455302726 -3.344582426 -5.209205449 -1.363224362 -2.482987082 -4.619018824 -2.759009439 -4.168163796 -3.334973804 -3.53148837
-0.319709659 -2.219375435 -2.406244504 -0.328915868 2.893325868 2.91464682 -2.760532477 -1.335238117 -0.320712637 2.249000434 0.368552326 -1.760438874 1.249916214 1.720207133 1.496113653 -4.838340504 0.821120049 1.272797272 0.129469262 1.345394414 2.650352535 2.06484109 2.734126553 2.442322577 0.578845479 2.903295496 2.533590228 -0.571262928 -0.98666639 -1.031070756 -0.110476525 -0.882691504 0.72052035 0.951614083 -0.904099625 1.150793425 1.614677594 1.621522266 1.347374591 1.631721544
-0.899045815 -2.692709042 3.041442284 1.70853056 -0.953642173 2.117054999 3.600762648 2.905060222 2.986585266 1.447563831 2.990804443 0.295083843 0.310557363 4.548276374 2.382731329 3.532940733 3.109363675 3.797200505 2.196658784 2.345514229 -3.84475779 2.09010844476293 2.238932378 1.881145781 2.362062538 2.92974357 2.796705104 1.774969118 2.81083915 1.06243964587176 3.841135189 2.812998491 3.534209871 1.582588749 -0.251043315 2.07783294 1.038785637 2.497721945 -0.455462583 3.686119083
-5.163751718 -4.943879628 -1.286130422 -2.690174505 -0.593247376 2.934942044 -5.471495217 -3.511659798 -3.747950547 -3.687492974 -2.733865619 -2.878071868 -3.999434911 -1.505576191 -1.629058726 -3.768972603 -4.863339735 -4.658097309 -4.50446554 -3.939035369 -1.736182231 -3.851827226 -2.603178742 -3.388463742 -0.314979315 -1.659859796 -3.784765456 -2.431930283 -1.370198802 -4.281355048 -1.112722723 -1.553782207 -1.874768718 -3.051605544 -4.144112084 0.845522983 -2.112052501 -0.505127434 -4.745738457 -3.889173617
-2.166195235 -4.411791162 -3.147654667 -4.146615953 -4.123736836 -3.789362544 -2.288787883 -4.277164153 -4.823120067 -3.663630732 2.889892508 -2.994160719 -2.475661765 -3.395508395 -4.600411465 -3.229344703 2.209489107 -3.369539725 -3.515501004 -2.275616519 -4.627028557 -2.835448883 -3.329547507 -3.2731383 -1.762562141 -2.906086178 -3.662842346 0.282415214 -0.18910475 -4.29496697 -3.27597624 -3.094838337 -4.888824316 -1.47238932 -3.254796752 -5.594235605 -3.096673477 -4.849763059 -3.50099909 -4.588532689
-0.864691734 -2.428552686 -2.009861291 -3.065273543 -3.490739351 -2.243260023 -2.55133086 -2.924168396 -3.499155588 -4.985191539 3.577174793 -2.262423249 -2.850356749 -2.913479202 -3.092734783 -2.9602241 2.387426428 -2.320836335 -2.924410298 -1.561561249 -3.559249384 -2.461558317 -2.971740284 -2.270409752 -1.897637119 -2.628132375 -3.197941386 0.164669266 -0.2892848 -3.09587584 -2.751459814 -2.465603795 -3.077781178 -0.811606844 -1.520757381 -7.481215904 -2.11567704 -3.942779064 -2.688370364 -3.279079186
-3.752639141 0.326933269 -3.190969542 -3.776902389 -3.157223402 -2.619132318 -4.582333792 3.934892444 -2.902984523 -2.965560633 -1.998792295 -2.376737612 -1.236157245 -0.114921882 -2.849500152 -3.320876505 -2.438575611 -3.037495619 -2.381298288 -1.177203684 -4.566887983 -4.093468092 -1.481430932 -1.406190131 -1.360676795 -2.164917416 -3.028377747 -0.864842924 -4.487238211 -3.012359282 -2.415999647 -2.495019346 -2.388712857 2.824337768 -1.850039931 -3.325372196 -1.353897639 -4.05968123 -3.179333257 -2.296571354
1.18329802 -0.760913821 5.024703893 3.511140863 0.926806748 4.307229448 0.386879641 4.944642271 3.375045201 2.11969345 2.912855543 0.494733759 0.686279698 2.941828811 2.695040083 4.291834464 2.738269464 5.627870343 4.251363419 5.186008978 2.36856696916986 1.968048765 1.163652594 4.08217651 0.301607999 1.659897927 2.854741555 1.070302631 2.170869932 0.842175979 4.242777951 2.088706239 5.565044677 1.306936982 0.951561263 5.301366054 1.529344022 2.710030574 0.578420916 4.921253923
-0.902304104 0.232401442673276 1.749709165 0.691544930603384 0.483601727217445 2.10339332999456 1.337426741 0.80588611 5.969012894 4.806367256 4.09025122 -0.011067884 3.142474598 3.49330399 -0.082314049 2.725912725 4.177375415 2.306954316 -0.349601392 -0.832271318 -0.182370130789256 -0.266189243 -0.330096988 -0.507029091 2.208315338 1.46374427999706 0.141416858 -0.092861054 4.908958472 1.040111814 0.327860576 2.072893037 1.30904030188588 3.431261907 0.878852008609716 1.720850578 -0.316659653 0.949051633 1.323232576 0.635155005
4.369737031 -0.592891297957531 1.823646274 -0.267207201390314 -1.374305963 -1.47416652 -2.132167381 -0.974080313608432 -1.394231467 -0.824487767 -1.701267398 -0.726133826577392 2.150361257 -0.0156587454831438 -1.348979669 -0.750223513 -1.466519118 -1.409922103 1.900241559 -1.069342994 3.444426442 -1.862685994 -0.804416282 1.939410805 0.269463510158105 -0.58956027 -0.652721817 1.656597573 -1.875423963 -1.087880107 2.202023671 -1.832981381 -0.905435055 -1.19772741 -1.527150558 -0.878346391 2.946692921 -1.84687276 2.965795352 -0.662559017
1.65458818405865 -0.0611655086969194 3.74631344274665 3.802741339 2.970791321 4.668941119 3.697518024 5.226438865 3.378352381 3.231686661 2.765376613 -0.395657409 4.100465553 6.130449672 5.439387122 4.440799588 2.970271077 5.067355625 3.134254602 5.188819877 1.33104195876682 4.609811814 4.616553082 3.530160494 3.456448034 3.229377282 5.075482965 1.24149811 2.882490491 -0.436000559 3.01859712 2.668682333 5.293370934 2.419974645 0.175015959 5.795504799 3.640255755 5.487768553 3.143863453 5.748673641
4.333164669 -0.003846648 1.10740424 0.830396057 0.43818767 0.765928348 0.536953701 7.084788274 1.31908465803891 1.21549131146587 1.61945408749852 0.695293418967476 0.838057549 5.434311552 1.06458924821399 5.099885204 2.813631862 2.141651278 1.183254073 2.01597206738076 0.503597823393176 1.577332228 1.441236153 -0.309495167 1.848675481 2.403243586 0.97831888 0.221143913 0.865638184 0.885420254156894 3.994536504 3.138392007 2.77291764292952 0.552997825 0.577732662 1.774998026 0.726384342 5.974882409 0.627318443 0.737150907
-1.34013261 -3.304381716 -1.202075102 0.349003307 -3.355941106 0.506687612 -2.671968873 -4.151734935 -5.031896661 -1.52870196756196 -3.753298145 0.359977067 -0.864074938 1.209269413 0.742576958 -4.584045435 -0.690808653 -0.221234939 0.639646459 1.43059544 1.831616118 -1.78447107343718 0.366376441 -0.180854424 0.322556934 -2.268213128 -2.326090338 -1.11379023 0.2126838 -1.189588373 -1.356033956 -1.568420751 -1.09930970577559 0.957227379 -3.216361657 -0.591677417 0.315713304 -2.523122658 -0.638842284 -0.124622765
1.223540576 -2.523519226 0.577500866 -0.61283574 4.457297317 3.065585455 -0.730301357 -0.801084519 0.798198252 2.670385234 -1.972309469 0.849562066 4.718300244 2.694342471 1.225927554 -0.300359578 -0.751321647 -0.586608207 -0.472831743 0.246334792 1.864996512 -0.877608582 2.679465829 2.094311697 1.645074452 0.204537637 1.703515592 0.386837873 1.829647272 0.659696707 -0.782225268 -0.628117568 2.900921041 -0.721015957 2.94713906 3.26564394 2.458617458 2.041598073 0.284246675 2.296251352
3.794743172 1.551296875 0.609223456 1.4958839 -1.440666262 -1.844175692 3.603785839 1.628573734 1.672760097 -1.84751162 0.842526835 0.857375772 -0.897054453 2.193832177 -0.561448798 -1.13596054 2.814426307 -0.110514709 1.606749877 0.364311235183009 4.020254607 -1.055832237 -1.325022297 -0.554274831 0.360391099 -1.901214602 -0.578561868 2.502021077 3.242656301 -2.043071337 0.446152843061421 -0.725751179 0.0579085822728351 1.492157647 1.709059505 -1.292843666 -0.04053619 -1.772635704 -0.053852551 -0.154954954
-0.410720832 -2.079141138 -2.410312504 -0.29472227 3.030992892 2.453866889 -2.629617975 -1.292703159 -0.392491205 2.283597427 0.170367319 -1.88966061 1.394600446 1.72337020429054 1.50157111 -3.599626711 0.684663738 1.214903109 0.180736474 1.352079213 2.682278148 2.064983207 2.81792497 2.976719962 0.86148842 2.601306569 2.451862915 -0.605385988 -0.861917218 -0.832988077 -0.147602252 -0.778250315 0.970668499 1.012288987 -0.993220202 1.327974333 1.619056293 1.837216091 1.272169291 1.617543957
-2.158680343 -4.291379171 -3.020095663 -2.267338896 -5.158809216 -4.287727338 -3.693209262 -3.938267542 -4.603587683 -4.243088601 3.090532199 -3.190186808 -3.31262496 -3.395819901 -4.180638779 -3.541158066 2.314379564 -3.161236954 -3.138424619 -1.965713461 -0.612525493 -2.79029017 -2.913315421 -2.980038238 -1.915836439 -3.151323699 -4.256942015 0.000566605 -0.381895061 -4.162696337 -3.092984163 -3.122032721 -3.302303516 -1.487065666 -3.177814788 -2.709281409 -2.835377354 -3.88992624 -3.404234167 -4.144201612
1.95938403 -0.023547085 1.85972593284202 2.069383423 5.010867196 4.228965581 1.97760431047222 2.01782929285552 3.073543617 5.884578401 6.164217326 2.563791852 6.526408431 1.291266693 4.737609489 0.435685544 1.807634876 3.558807481 1.285779478 2.630003715 0.504427824 1.962178462 3.056503943 1.281950874 1.572465426 3.202717017 0.302060436 1.506707856 6.136860721 2.150495181 0.749773742 0.296024369 2.18317122188863 2.07916502289294 0.937337106700091 2.330678295 1.705730249 3.319991595 3.36789328 2.984039294
-1.963203747 -1.274067754 4.507372405 1.486455058 -1.29351805 2.449729607 -0.053006555 2.951285979 0.039318113 -0.625405762 0.760501101 -1.255000483 -0.145147182 2.855714187 -0.181109763 4.966943846 -0.299196783 2.431712161 1.232995574 -0.304360841 0.559424520172524 0.120057366 0.442788371 0.0383448 -0.144955143 2.884030313 2.026078038 -0.078343935 -0.648346339 -0.592494092 1.485905593 3.6020875 2.19093706446076 -0.340580968 -0.057535132 1.978145532 0.433973272 2.937327196 -0.634963765 2.954218097
3.701140568 -0.082340783 -0.01647352 3.228989951 3.145903879 4.712292245 -1.140396053 -9.59e-06 0.873490007 3.344822565 0.823303821 0.961084614 1.667441194 3.039560637 3.944130524 -1.505808625 1.663273395 1.325395132 2.840818318 3.989227901 1.988377617 1.333120693 3.312092729 3.929535795 1.867569323 2.116265341 4.930307759 1.520858628 1.715366369 1.246583021 2.255063538 0.78103777 4.210110863 4.477096795 1.783043497 5.268369087 3.64553521 3.610081197 2.226904788 4.96168185
